isbn,main author
9781401241858,Geoff Johns 
9781941758632,Jim McDoniel 
9780773543096,Leopoldo Marechal
9781408858493,Paul Dowswell
9781401223410,Micky Neilson 
9781606999912,Cathy Malkasian
9781481959711,R.J. Parker
9781443422826,Hilary Mantel 
9781501160790,Fredrik Backman 
9780984243983,ToJ. Sumpter
9780393345094,John Lanchester
9781510109186,Leigh Bardugo 
9780997687415,A.G. Howard 
9780008214197,J.R.R. Tolkien
9781471406768,M.A. Bennett
9780316225946,Michael Connelly 
9780380789351,Julia Quinn 
9781250000972,Jeffrey Archer
9781302903039,Ryan North 
9780375726514,Kōbō Abe
9780446605465,Peter F. Hamilton 
9781401938901,Pam Grout
9780738703015,Deborah Lipp
9781610395304,Meera Subramanian
B0082XIF5Y,Arthur Conan Doyle
9780441754007,Bruce Sterling
9781937248093,Courtney Milan 
9781101994887,A.S. King 
9781929241361,Tracy Michele Leininger
B00GJ201UW,Holly Jacobs 
9780991180790,Takatsu 
9780671794378,Frank Bettger
9781594488382,Shalom Auslander
B01M8P2CFV,Ella Summers 
9780553570908,Lurlene McDaniel 
9781613778531,Joe Hill 
9780062003218,Baratunde R. Thurston
9780451469021,Karen Bao 
9781760291402,Sarah Maine 
9780316394031,Claudia Gray 
9781732408326,L. James Rice 
9780060608163,Jim Bishop
1496400801,Cathy Gohlke 
9780007442423,Patrick Gale
9780316012119,Mark Childress 
9780241339725,Audre Lorde
9780763691103,Leslye Walton 
9781405176576,William Lane Craig 
9780873487900,Leon Trotsky
9781449474133,Georgia Dunn 
B00T5M2NWM,Scarlett Dawn 
9780718179847,Oscar de Muriel
B00HE1NLKY,Rob White 
9780545695190,Alan Gratz
9781939537003,Grace Callaway 
9780062198891,Patricia Harman 
9781566567800,Rafik Schami
9781948226707,François S. Clemmons
9780735221123,Shari Lapena 
9781509852864,Sara Barnard 
9780141383996,Jill Murphy
9780345807953,Helen Fielding 
9780553807189,Linwood Barclay 
9781892213624,Miwa Ueda
B07D7XDNL9,Laurie Forest 
9781556439520,Robert Schwartz 
9781551527253,Joshua Whitehead
B019YQ63Q0,Larry D. Thompson 
9781481499187,Jessica Brody 
9781615551750,Betty G. Birney
9780310222330,Wayne Grudem
9780316273435,Jaroslav Kalfar 
9781419714917,Mac Barnett
9780463387634,Laurelin Paige 
B00HDT6BX6,John Corwin 
9781684151929,C.S. Pacat 
9780702260483,Allayne L. Webster 
9780062933621,Sarah Dessen 
9780590481137,Debbie Dadey 
9781741664072,Scott Monk
9780593073896,Lee Child 
9781419708053,Tom Leveen 
9781940014241,Laurie Wetzel 
9780312890209,Gene Wolfe
9781681195780,Sarah J. Maas 
9781626720619,Jim Pascoe 
9780060571634,Catherine Fisher
9780300000306,Alexander Pope
9780765319111,Norman Partridge
9780060791117,N.E. Bode
9781877655340,Brian Evenson
9781590384817,Jason F. Wright 
9780141000039,Jane Smiley 
9781559705752,Tim Parks 
9780786887583,George Carlin
9780226359922,Johan Huizinga
9780061138379,Rachel Hawthorne
9780861636136,Enid Blyton
9780553370904,Padmasambhava
9780316000789,Dorothy Hoobler
9780310258032,Brian D. McLaren
9781932350081,Walt Morey
9780740748073,Stephan Pastis
9780439918503,Tamara Summers
9780440238331,Alyssa Brugman
9780451459527,Rachel Caine 
9780140621952,Henry James
9780671578534,Robert A. Heinlein
9781565124714,Barbara Suter
9780002261593,Tom Franklin 
9781882413768,Sherman Alexie
9781842431023,Tom Robbins
9780060617516,Dorothy Day
9780778324188,Jennifer Armintrout
9781890132521,ToHemenway
9780345457868,Stephen Baxter
9780974658704,Annie Bryant
9781400042531,W. Somerset Maugham
9780140055337,Richard Adams
9780451453167,Gael Baudino
9780307237651,Poppy Z. Brite 
9780486232317,Gustave Doré 
9780739484906,Lois McMaster Bujold 
9780310715368,Bill Myers 
9781570624124,Patrul Rinpoche
9780330493413,Nell Freudenberger 
9781595545428,Jenny B. Jones 
9780821777770,Jo Goodman
9789586145107,Antonio Caballero
9780805080872,Jay Allison 
9780340371862,Nigel Tranter
9781582342924,Dirk Wittenborn 
9780679438229,Neal Gabler 
9780785260448,Colleen Coble 
9781591168744,Riichiro Inagaki
9781565048737,Nancy A. Collins 
9780738204918,F. David Peat
9780241126226,Viktor Suvorov
9780446690362,D.L. Smith
9781583227305,Derrick Jensen
9781556611902,Bodie Thoene 
9780142401477,Caroline Lawrence 
9780552146784,David Gemmell
9780312424114,Stuart Dybek
9781583940679,Bob Frissell
9780060124359,Fletcher Knebel
9781416569541,John Connolly 
9780440216872,Belva Plain
9781594930355,Jane Rule
9780786954988,Paul S. Kemp 
9780007174164,Michael Bond
9780935526417,Alexander Kent
9780515128826,Minette Walters
9780373773671,Rhyannon Byrd 
9781595544896,Sara Evans
9780142196120,Daniel Ladinsky 
9780689866241,Gail Giles 
9781590521199,John Piper 
9780778324737,Charles Davis
9780515116052,Steve Martini
9780060595517,Geoffrey Huntington 
9780563555827,Lawrence Miles
9781560977834,Gilbert Hernández
9781600969027,Alexandre Dumas
9780545057523,Kevin Brooks
9781897532737,Mary Calmes 
9780064401982,Betsy Byars
9780451227638,Christina Dodd 
9780812555479,Laura Resnick
9781400066728,Reza Aslan
9780618009367,J.R.R. Tolkien
9780671727116,Bruce Coville
9780374228279,Melody Petersen
9780811218023,Guillermo Rosales
9781439173084,Elizabeth Rosner 
9781564782038,Harry Mathews
9780048230300,Halldór Laxness
9780736913829,Elizabeth George 
9781931132053,Tim Elmore
9781568650371,David Brin 
9780345486875,Noire 
9780060924980,Isabel Allende 
9780440206095,Brenda Joyce
9781847442192,Michael Robotham 
9780340722718,L.J. Smith 
9780884044185,L. Ron Hubbard
9780385733809,Matthew Skelton
9781440426209,Sandi Layne 
9780345502896,John Birmingham 
9780679865698,Suzanne Fisher Staples
9780373860975,Adrianne Byrd
9780471443827,Culinary Institute of America 
9780307282590,Barbara Park
9780517170779,Susan Howatch
9780553290783,Nora Roberts 
9780352340696,Christina Shelly
9780451217745,Beth Orsoff 
9780307381712,David Wellington
9780972466301,Tatsuya Ishida
9780553482638,Bonnie Bryant
9780978986179,Ginn Hale 
9781421519005,Kazunari Kakei
9781594710872,Henri J.M. Nouwen
9780749319465,Angus Finney
9780451232892,Rachel Caine 
9780765346759,Robert J. Sawyer 
9780786926909,R.A. Salvatore
9780763649685,Y.S. Lee 
9780765357762,Kevin J. Anderson 
9780399155642,Jim Beaver 
9780195204667,Robin Skynner
B0047DWD2O,Clare London 
9780880708753,Lisa Tawn Bergren 
9780767931342,Janet Elder
9781865081571,Peter Sís
9780152046927,Patricia C. Wrede 
9780451235886,Chloe Neill 
9780575096462,Charlaine Harris 
9780340911709,Robert Muchamore
9780764204524,Beverly Lewis
9780312378882,Meredith Badger 
9780451231154,Susan Holloway Scott 
9781584794325,Bob Gruen
9781602820852,Jane Fletcher
9780312421007,Paul Auster
9781741046298,Roz Hopkins 
9780312330668,Jincy Willett
9781409108252,Dan Smith 
9780749744816,Enid Blyton
9781416978992,Allison van Diepen 
9780552551199,John Peel
9788483466254,David Zurdo Saiz
9780670882786,Janet Ahlberg
9780345441430,Jan Siegel
9780751304718,Bruce Fogle
9780439988346,Jean Little
9780345421623,R.A. Salvatore
9780440228387,Gary Paulsen
9781897317624,Paul Butler 
9780061626838,Eloisa James 
9781421513805,Hiromu Arakawa
9781842124505,Geoff Dyer 
9780060928698,Oscar Hijuelos
9781936608850,Zak Bagans
9781442433793,Joan Holub 
9781419930959,Joey W. Hill 
B007XJ6K14,J.A. Templeton 
9780006499374,Brian Lumley
9780394577296,Paul Hendrickson
9780448089133,Franklin W. Dixon
9780676978223,Stephanie Nolen
9780345518545,Dave Roman 
9780156765930,Stanisław Lem
9780373655571,Leanne Banks
9781742377261,Marieke Hardy
9780425242735,Laura DiSilverio 
9780553589603,Keri Arthur 
9780393050318,Bill Mauldin
9780743403658,Christopher Golden 
0782009051138,Yoshiyuki Sadamoto
9780446581660,Teri Woods
9780835608350,Alice O. Howell
9781416541165,Gwyn Cready 
9781203026219,Andre Dubus III
9780679781271,Steven Millhauser
9781591165897,Gosho Aoyama
9780325005386,Jim Burke
9780758200204,Mary B. Morrison
9781439167656,Laura Bickle 
9781905005895,George Mann
9781439193310,Amy Hatvany 
9780061735158,Elmore Leonard
9780843950502,Christine Feehan 
9781423468349,Taylor Swift 
9780743252218,Evan Thomas
9781435107786,John Gardner
9780064462181,Sonya Sones 
9781413762938,Jody Offen 
9780440228615,Ann Rinaldi
9780439670234,P.B. Kerr
9780671024031,Judith Reeves-Stevens
9780451219299,Nicholas Evans
9780982820056,Rachel Firasek 
9780385327213,Robert E. Barry
9780586052051,J.G. Ballard
9780062506139,Terence McKenna
9781847673220,Noel Fielding
9780307459398,Stephen Arterburn
9781400065219,John Robbins
9780446198172,Jacqueline Carey 
9780984725403,Goldie Browning 
9780553251470,Lee Iacocca
9781416908678,Coleen Murtagh Paratore
9781449410940,Harley A. Rotbart
9781930900059,Elizabeth Orton Jones
2940015440317,Olivia Cunning 
9780064408493,Jennifer L. Holm 
9780452285019,Danny Wallace
9780743224758,Stephen McCauley 
9780434666102,Nayantara Sahgal
9780306814525,Esmeralda Santiago 
9780547763507,L.A. Meyer
9781250041173,Stephanie Diaz 
9781620153604,Allie Burke 
9780152055486,Patricia C. Wrede 
9781565129238,Robert Goolrick
9780870117794,Osamu Dazai
9780340989241,Gabriella Poole
9781569715284,Katsuhiro Otomo
9780515087499,W.E.B. Griffin
9780465006137,Rosalind C. Barnett
9781933372044,Jean-Claude Izzo
9780590519700,Jude Watson 
9781906931711,Christina Courtenay 
9780312151768,Peter Gadol 
9780062081896,Sara Shepard 
9780812210101,Karl Jaspers
9781933274089,Steven E. Wedel 
9780525479222,Michael Reisman
9780345347626,Katherine Kurtz
9781403144867,L. Ron Hubbard
9780425164402,Erich Segal
9780316056243,Paolo Bacigalupi 
9781607991847,Marlayne Giron 
9780425160930,Emily Brightwell
9781455807048,Nora Roberts 
9780345531452,H.P. Mallory 
9780689829574,Cynthia Voigt 
9780192839114,Kālidāsa
9780802136978,Howard Sounes 
9781442417397,Molly Cochran
9780312575205,Irene Fleming
9781846554513,Umberto Eco
9780486245348,Stella Blum 
9780752865638,Ian Rankin 
9781442406728,Hilari Bell 
9780394800929,Dr. Seuss
9781468113051,Suzan Tisdale 
9781480106710,V.J. Dunraven 
9780802431141,Lois Walfrid Johnson
9780983108672,Jackie Gamber 
9780618995301,Amy Kathleen Ryan 
9780545348423,Gabrielle Reyes 
B00A81P0GK,Regina Puckett 
9780380721986,Stephen R. Lawhead
9781479170852,Aaron B. Powell
9780131869493,Fred R. David
B006POAS2U,Mark Tufo 
9781596328792,Cherise Sinclair 
9780451234605,John Shors 
9780764204333,Siri Mitchell 
9780394448046,Kahlil Gibran
9780553483352,Francine Pascal 
9781432744427,Melissa Foster 
9780590443524,Ester Wier
9781601422521,Kristen Jane Anderson
9780749950613,Misha Defonseca
9780062242716,Chris Kyle
9780553280425,Louis L'Amour
9780780798229,Roger Lea MacBride
9780060875244,Suzanne Enoch
9780679312000,W. Paul Anderson
9780764334719,Micheal Rivers 
9781606840368,Allen Zadoff 
9780525479116,Brad Barkley
9780747582687,Cathy MacPhail
9781451620566,Brian O'Reilly
9781626490604,S.E. Jakes 
9780399155680,Daniel Silva
9780007436583,Casey Watson
9781848132450,Linda Melvern
9780768430400,T.D. Jakes
9781409143611,Darren Shan 
9780007127863,Alan Garner
9780060675189,John ShelSpong
9781416509745,Jude Deveraux
9781570827563,Walt Disney Company
9780385334563,James Baldwin
9781565121256,Larry Brown
9781447404064,Edgar Allan Poe
9780141027128,Helen Bryan 
9780385743112,Page Morgan 
9780425224373,Beth Kery 
9780061066467,Judy Katschke
9780471309321,John David Jackson
9780757303203,Jack Canfield
9780679741930,William Faulkner
9781936561032,Andrew Hussie 
9780578058313,Daniel W. Koch 
9780316069410,Michael Connelly 
9780747544210,Peter Biskind
9781565123960,Jim Grimsley 
9780399155635,Harry Dolan 
9780425204047,Clive Cussler
9780312195045,Edward Bunker
9780786963713,R.A. Salvatore
9780316105385,Bianca Turetsky 
9781429913034,Mercedes Lackey
9780755351145,Deborah Wright 
9781416521334,John Ringo
9780316168717,María Rosa Menocal
9780399535956,Nathan Belofsky
9781310282645,Danielle DeVor 
9781476762302,Kresley Cole 
B00H1CLNVA,S.D. Stuart
9781311724137,Sally Ember 
9780340988640,Eden Maguire
9780771038112,Elizabeth Hay
9780263177282,Daphne Clair
B00742WT1U,Mandy Hale 
B00DV7LVP2,Magda Alexander 
9780007488889,Robert Dinsdale 
9780061996610,Lincoln Peirce
9781476737980,Misty Copeland
9780307389985,Julian Barnes
9781596323285,Morgan Hawke 
9781578066964,Tim Lawson
9780399158261,C.J. Box
9781406340013,Rae Earl
9780312595487,Osho
9780786004683,Lowell Cauffiel
B00AR18112,John O'Brien 
9780595276721,Mark Kendrick 
9780670886982,Linn Ullmann
9780857662538,Paul S. Kemp 
9781500432201,Clarissa Wild 
9780140319323,Kit Pearson
9780062286444,Smith Henderson
9780743294164,Annie Proulx
9780201616224,Andy Hunt 
9780671002787,Joan Brady
9781442494503,Lisa McMann 
9780802734167,Anne Cassidy
9780399257469,Jessica Spotswood 
9780736901048,Lori Wick
9780545165617,Kimberley Griffiths Little 
B00L82ZQ8K,Vanessa Waltz 
9780451240026,Elle Kennedy 
B00EOARA7S,J.D. Tyler 
9780470444986,Greg King
9780939490004,Jim Rohn
9780983686651,Kathy T. Kale 
9780674104174,Michael Eliot Howard
9780674443020,Bernard Bailyn
9780441662210,John Varley
9781423118978,Charise Mericle Harper 
9780982500569,Leah Rose 
9780062127648,Karina Cooper 
9780877286868,Aleister Crowley
9781937007010,Sandy Williams 
9780399252556,Steve Cole
9780515150070,Yasmine Galenorn 
9781591794677,Adyashanti
9789780805159,Teju Cole
9781612130101,Sherri Hayes 
9781310623905,Heather Long 
9780425266786,Christina Henry 
9781466831285,Lora Leigh
9780803733602,Anne C. Voorhoeve
9780062083296,Susan Dennard 
9781563891502,Garth Ennis
9781567922967,Georges Perec
9780373621620,Alex Archer 
9780976805410,Mark Rippetoe
9780762439492,Trisha Telep 
9780545327886,Donna Freitas 
B0080K3PHC,Alyson Noel 
9780061923036,Syrie James 
9780312668372,Dalton Fury
9780857681003,Christa Faust
9781499726992,Meghan Quinn 
9780751525298,Cynthia Harrod-Eagles
9780374529963,Vivian Gornick
9781599907024,Randi Reisfeld 
9789839154894,Khalid Baig
B00C8EUHQS,Jayna Vixen 
9781563890529,Jamie Delano 
9780984504176,Laura Ingalls Wilder
9780439948883,Maxine Trottier
9781439193976,Laura Wiess
9781421510439,Tite Kubo
9781611880670,Steven Manchester 
9780749391683,Roddy Doyle
9781435717701,Mercedes Keyes 
9780375867828,Candace Fleming 
9780827607446,Tamara Cohn Eskenazi
9781495468452,Oak Anderson 
9780340658178,Brad Meltzer 
9780060922986,Patricia Wentworth
9780373697120,Cynthia Eden 
9781421508443,Akira Amano
9781932961324,Andrea Portes 
9780679729464,Ray Bradbury
9781551667867,Linda Howard
9780976140726,Heinrich von Kleist
B00KSVVFC8,Petra Durst-Benning
9780330423694,Katherine Howell 
9781442450301,Karsten Knight 
9781414111209,Molly Evangeline 
2940149749799,Kendall McKenna 
9780143036425,Craig Johnson
9780679765394,Geoffrey C. Ward
9780156004015,José Saramago
9780988698727,Ted Dekker 
9780991348244,Julie Morgan 
9780340883730,Sarra Manning
9781581344035,Gene Edward Veith Jr. 
9780399171703,Aisha Saeed 
B00IBUBH0S,Eve Newton 
9780786014545,Robert Ellis 
9780440220114,Elizabeth Alder
9780988628601,Mia McKenzie
9780755345526,Andy McDermott
9788183520140,SHRIYA GARG
9781250028471,Christina Dodd 
9781438526652,Henry David Thoreau
9780671665708,Nicholas Pileggi
9780882700281,Andrew Murray
9781852246563,J.H. Prynne
9781606994160,Takako Shimura
9781416948094,D.J. MacHale 
9781420124033,Jess Haines 
9780446576086,Hope Ramsay 
B00NOFLXRM,Burl Barer 
9781476793740,Jason Matthews
9781628307788,Lilly Gayle 
9780441783298,A.C. Crispin
9780385494243,Ian McEwan
B00NET52UW,Laurann Dohner
9780006479277,Barbara Erskine
9781907411304,K.L. Armstrong
9781503947900,Sawyer Bennett 
9781632163523,Carole Cummings 
9780670785933,Bessel A. van der Kolk
9781594201042,David Nasaw
9780140446364,Aristotle
9780312425302,Emmanuel Dongala
B019KONC6K,Sky Shifter 
9780062216380,Katie Cotugno 
B00EJ62OMS,Apryl Baker 
9781416935049,Lauren Barnholdt 
9781472207692,Sarah Hilary 
B00TODXQSW,Alyxandra Harvey 
9780545535212,Marie Lu 
9780545215121,Phoebe Stone
9780312358372,Brigitte Gabriel
9780525954279,Eric Jerome Dickey
9781423176381,Livia Blackburne 
9780571231829,Sebastian Barry
9780425255285,Victoria Abbott
B00WNO57HW,Harpie
B00I6GNQBU,Jessi Gage 
9781505874310,Violet's Vegan Comics
9781887752053,Ibn Arabi
9781400067602,David Brooks
9780821777619,Mona K. Gedney
9781595540553,Charles Martin 
9781405217675,Barry Jonsberg 
9780061921032,Sarah Prineas 
9781505984347,Ijeoma Umebinyuo 
9780316099172,Lisi Harrison 
9780345531070,Danielle Steel
9781864718751,John Larkin 
9780062297600,Claire Kendal 
9780590443333,R.L. Stine 
9781609450939,Jane Gardam
9780804136921,Samantha Hayes 
9780876855546,John Fante
B00BOUNGDI,Rachel Renée Russell 
9780312426132,Jason Goodwin 
9780310742371,Carey Corp 
9781594630996,Barbara L. Fredrickson
9781627795647,Ben Lindbergh 
9780609804612,Scott Dikkers 
9781632154033,Jim Zub 
9780345527356,Jeff Shaara
9781607621331,Vera Nazarian 
9780232521436,Henri J.M. Nouwen
B01EGY7KXK,Devon C. Ford 
9781409158363,Anthony Horowitz 
9781570430329,Paul Twitchell
9780743467469,Edgar Allan Poe
9780393318883,David S. Landes
9781618901279,Janet Morana
9780985589950,Karen Amanda Hooper 
9780007219612,Victoria Clayton
B01B0NS93U,Brandon Sanderson 
9780192754653,Ali Sparkes
9780552132817,Robert Goddard
9781594745768,Ben H. Winters 
9780062049872,Tessa Dare 
9781590525876,Robin Jones Gunn 
9780060521998,Clayton M. Christensen
9780140182866,Maxim Gorky
9781601621696,Treasure Hernandez
9780618809080,Cambria Evans
9780940322349,Alexander Berkman
9780811201124,Henry Miller
9781921924248,Patrick Holland 
B00MEJUH80,Kiera Cass 
9781408886069,Samantha Shannon 
9780571117420,Brian Friel
9780143037132,Patricia Brady
9781599909400,Yelena Black
9780345505002,Justin Cronin 
9780691006390,David Attenborough
B01ARXVSS2,Gavin Hesketh
9780008132569,Neal Stephenson 
9780571129928,Julie Burchill
9780375709821,Michael Ondaatje
9780679750192,Ian McEwan
9780451075789,Irving Stone
9781897187067,Kathy Kacer
9780545106238,Daisy Meadows
9781847562357,Miranda Dickinson
9780785163176,Brian Michael Bendis 
9780586203811,Raymond E. Feist
9780425190913,Jeff Rovin 
9780062457363,Pittacus Lore
9780670014620,Jon Skovron 
9781477849736,J.S. Scott 
9781250142252,Erin Beaty 
9780399252945,Sherri L. Smith 
B01DN2CTRS,C.S. Johnson 
9780062349064,Tessa Dare 
9781477805824,Julia London 
9780374115241,Jeff VanderMeer 
B0772MB5KQ,Logan Chance 
9781775312925,Claudie Arseneault 
9781880685334,Dan Harrington
9781591843795,Guy Kawasaki 
B079K9ZQR6,Julie Hall 
9781338139303,Scott Cawthon
9780701186586,Sarah Bakewell
9781416905202,Kate Brian
9781596432475,Sandi Toksvig
9781518811968,Anita Valle 
9780582060197,Terence Rattigan
9781595140432,Stephen Cole
9781587171611,Robin Jarvis
9780992120269,Wayne Clark 
9780915145287,Henry Sidgwick
9781771484213,David Demchuk 
9780670083497,Gurcharan Das
9780520227354,Ursula K. Le Guin
9781481468862,Lisa McMann 
9781401232085,Geoff Johns 
9780946626922,Gustav Meyrink
9781596439245,Gene Luen Yang 
9780062448149,Jill Shalvis 
9781476769868,John L. Parker Jr.
9780716757153,Elliot Aronson
9780061229886,Robin S. Sharma
9780099586708,Tony Benn
9780312241988,Jack Olsen
9780140442526,Fyodor Dostoyevsky
9781842126165,Maria Bellonci
9780141306001,Donna Jo Napoli 
9781302901776,Christopher Hastings 
9780345526359,Peter F. Hamilton 
B07J3ZRG9C,Elizabeth Knox 
9780312641542,Josh Shipp
9781471405594,Kerry Drewery 
B00JPGPPKU,Colten Steele 
B00KHS06JK,Leo Tolstoy
9780679735717,Rupert Thomson
B01MA1UGX8,Ella Summers 
9780062516596,Julia Butterfly Hill
9780192803207,Ronald Syme
B01I4FPLUG,Rachel Kadish 
9781783522958,Nikesh Shukla 
9781401213442,Jack Kir
9780451469038,Karen Bao 
9780374298630,John Waters
9781476749297,William Kent Krueger 
9780953096428,Esther Vilar
9781501165856,Christina Lauren 
9780765399298,Seanan McGuire 
9781409168744,Daniel Cole
0000195166000,William Lane Craig
9781571312761,Kathleen Dean Moore
9780007593088,Peter Newman 
9781926851556,Rio Youers 
9780718179823,Oscar de Muriel
9780996293624,Christopher Lentz 
9781250000200,Keith Lowe
9780140433937,Edward Gibbon
9781338289480,Micol Ostow 
9781948226288,Lynn Casteel Harper
9781534424623,Nicki Pau Preto 
9780141355092,Jill Murphy
9780895267467,Ion Mihai Pacepa
9780999655306,S.D. Smith 
9780399186370,Jack Cheng 
9781478348665,Ruth Silver 
9780385544054,Dorian Lynskey
9780814414880,Michael D. Fayer
9780486227641,William Blake
9780525515029,Katherine Arden 
9780224059541,Pete Davies
9780670067176,George Monbiot
9781631354212,Gary Green 
9781600107092,Patricia Briggs
9780545387729,Jerry Spinelli
9789386021106,Shashi Tharoor
9781554537044,Ashley Spires 
B01CCWZZN0,Josephine Angelini 
9781721284443,Danielle Lori 
9781302914783,Saladin Ahmed 
9780702260322,Nova Weetman
B07NVD1276,Suzanne Redfearn 
9780152066093,Catherine Jinks
9780373211241,Adi Alsaid 
9780310339724,Kathryn Springer 
9781594634741,Elizabeth Gilbert 
9780297819851,Julian Barbour
B01ATCAZHQ,GabRivera
9780982185452,Georg Trakl
9780735274822,Craig Davidson
9781534439863,Rivers Solomon 
9781476778501,Tilar J. Mazzeo
9781534440241,Rachel Lynn Solomon 
9781250250469,Aiden Thomas 
9781501160837,Fredrik Backman 
9780765326355,Brandon Sanderson 
9780060571597,Catherine Fisher
9781561012367,Chet Raymo
9780449213520,Victoria Holt
9780060791087,N.E. Bode
9780822208211,Marsha Norman
9780061319693,Martin Heidegger
9780609801451,Andrea Van Steenhouse
9781581344394,D. Martyn Lloyd-Jones
9780394715636,Sharon Olds
9781551666167,Sharon Sala 
9780590226516,Kristiana Gregory 
9780684856889,James Tobin 
9780439918527,Caitlyn Davis
9780807124178,Nancy Lemann
9780060929077,Jewell Parker Rhodes 
9780595437450,Brian Daley
9780679781653,Ernest J. Gaines
9780345322937,Ann Kaiser Stearns
9780061379086,Jenna Bush
9780141186009,Geoffrey Willans
9780451459848,Rachel Caine 
9780441653041,Robert A. Heinlein
9780689813306,Susan Cooper 
9781401302627,Teri Hatcher
9780142406328,Sarra Manning
9780553279429,Harry Harrison
9780060846817,Tom Franklin 
9781564783820,Patrik Ouředník
9780330303262,Walter Macken
9780505521408,Linda Winstead Jones 
9780553383539,Tom Robbins
9780061300035,H. Richard Niebuhr
9780399154164,Karen Robards 
9781600105319,Berkeley Breathed
9780812966916,Doris Haddock
9780974658780,Annie Bryant
9780763626150,Megan McDonald
9780394488837,John Gardner
9780060915186,Annie Dillard
9780060590291,Christopher Moore 
9781594489556,Shalom Auslander
9780060928247,Thomas Moore
9781578051359,Thomas Berry
9780310715375,Bill Myers 
9780141016962,Lesley Pearse
9781401203498,Paul Pope
9781862076167,Willem Elsschot
9780192833877,Henrik Ibsen
9780545007092,Jane B. Mason 
9780393327809,Ellen Feldman
9780446406925,Elizabeth Hoyt 
9780875423203,Anodea Judith 
9781421500744,Riichiro Inagaki
9780743410137,Ann Rule
9780812574975,Piers Anthony
9781588468772,Nancy A. Collins 
9780743484312,Mary Higgins Clark
9780142408438,Clare Bell 
9780307265784,Maeve Binchy
9781583227244,Derrick Jensen
9781591566670,Hyrum L. Andrus
9780345381439,Cristina García
9781591164449,Tite Kubo
9780690140521,Hester Burton
9780330481809,Eric Idle
9781570087677,Gordon B. Hinckley
9780971119826,Jane Roberts
9780982272527,Abra Ebner 
9780743487856,John Connolly 
9780872165243,Graham Diamond 
9780747566953,Gene Brewer
9780385336840,Belva Plain
9780385493208,Anonymous
9780935526493,Alexander Kent
9780743456845,Maxence Fermine
9780373774487,Rhyannon Byrd 
9781595541901,Rachel Hauck 
9781401300555,Jeff Goodell 
9780425189863,John Sandford
9782351423448,Kiyohiko Azuma
9780143036531,Neil Postman
9781429579841,André Comte-Sponville
9780440496717,Phyllis Green
9780618340804,W.P. Kinsella
9780811848626,Sabrina Ward Harrison
9780451224668,Christina Dodd 
9780765609854,John H. Bodley
9780679745365,David Mamet
9780060520625,Laura Schlessinger
9781846054723,James Patterson 
9780385490849,Daphne Rose Kingma
9780709199359,Phyllis A. Whitney
9780262611756,Peter H. Kahn Jr. 
9780395924815,Harlan Ellison
9780143034223,Elizabeth Prioleau
9781597220156,Nora Roberts 
9780393322828,Cyma Rubin 
9780821774267,Hannah Howell 
9780345521644,CLAMP
9780349118505,Alexander McCall Smith 
9780553577778,David Brin 
9781551666778,Dallas Schulze
9781608611751,Sarah M. Eden 
9780765347015,Gene Wolfe
9780812480672,Willo Davis Roberts
9780385523325,David Anthony Durham 
9780345476517,Nick Webb
9781442152014,Sandi Layne 
9780857152497,Kim Dare 
9780330458481,Terence Blacker
9780749719838,Enid Blyton
9780802400857,Francena H. Arnold
9781599902616,B.R. Collins
9780006496892,Susan Howatch
9780060085445,Meg Cabot 
9781847390431,Paige Toon 
9780671014209,Jude Deveraux
9780373860647,Brenda Jackson 
9781450564595,Jerry Castaldo
9781416597209,William Morgan
9781591163008,Osamu Tezuka
9780553486711,Bonnie Bryant
9780451218926,Luann McLane 
9780310275039,Rob Bell
9781609803636,Eva Gabrielsson
9780752869094,Lesley Lokko 
9780060534264,Amanda Davis
9780765324009,Glen Cook
9780451411129,Katie MacAlister 
9780061243585,Conn Iggulden
9781846040825,Ben Okri
9780441015962,Sarah Monette 
9780811206860,Gary Snyder
9780842362399,Gracia Burnham
9781416598886,Johanna Lindsey
9788129103635,Rabindranath Tagore
9780465011193,Giles Milton
9780553563733,Raymond E. Feist
9781574231991,Isobel English
9780875962436,Richard H. Pitcairn
9781933110608,Jane Fletcher
9780811216227,Federico García Lorca
9780749424800,Derrick de Kerckhove
9780809012237,Jerome Lawrence
9780451459428,Anne Bishop
9780385738354,Anna Jarzab 
9780805092967,Tara Kelly 
9781904550495,Audrey Wood 
9781442123830,Michael R. Hicks 
9781615814466,Rowan Speedwell 
9781937593599,Joseph Beekman 
9780061661228,Eric Blehm
9781427802866,Haruka Fukushima
9781441436658,Barbara Tiller Cole
9780785263715,Donald Miller
9781591795223,Bruce H. Lipton 
9789712706004,Majgull Axelsson 
9780618134328,Garry Wills
9780451530226,Henrik Ibsen
9781400041626,Paul Hendrickson
9780448089157,Franklin W. Dixon
9780449001929,John Saul
9780446361309,Greg Bear
9780316020879,Justin Somper
B00JL0PG6I,G.K. Chesterton
B001892DFC,Paige McKellan
9781434400536,"E.E. ""Doc"" Smith"
9780310246985,Gilbert Morris
9781933572079,Peter S. Beagle 
9780061143137,Sabrina Jordan
9780062025319,Jamie Freveletti 
9780743403641,Christopher Golden 
9780743462525,Bobbi J.G. Weiss 
9781421511603,Yoshiyuki Sadamoto
9780743203319,Colm Tóibín
9781870352710,Georg Trakl
9780879308742,Moses Avalon
9781606840092,Janet Lee Carey 
9780802722317,Tracy Deebs 
9781931514934,Tōru Fujisawa
9780896087279,Arundhati Roy 
