isbn,main author
9780307263483,Wangari Maathai
9780763637033,Allan Wolf
9780547385600,Mary Downing Hahn 
9780778313656,Heather Gudenkauf 
9781599908441,Trish Doller 
9781442403390,Holly Black 
9780345481306,Naomi Novik 
9780345481290,Naomi Novik 
9780375707216,Philip Roth
9780156372084,Mary McCarthy
9781442421820,Stuart Gibbs 
9780316206938,James Patterson 
9780553510409,Chris Grabenstein 
9780446616911,Karen Rose 
9780735217683,Kamila Shamsie
9780373212316,Laurie Forest 
9780345252906,Katherine Kurtz
9780816638079,Alejo Carpentier
9780671793531,Ann Rule
9780375842474,John Feinstein
9781416927242,Robert Muchamore
9780786816736,Fleur Beale
9780140133967,David Lodge
9780439871808,Sharon Dogar
9780152059866,K.L. Going 
9780099417477,Maurice Sendak
9780670861941,Jon Scieszka
9780062088147,Wiley Cash 
9780140153194,Lawrence Durrell
9780674639270,Eudora Welty
9780375829703,Dick King-Smith
9780307749604,Lee Child 
9780375760525,Margaret MacMillan
9780857663290,Wesley Chu 
9780986000782,Tom Spanbauer 
9780140238105,J.M. Coetzee
9780982598702,Jill Williamson 
9780765378255,Mary Robinette Kowal 
9781492622468,Marieke Nijkamp 
9780312425029,Michael Cunningham 
9780060572150,Ann Patchett
9780060583019,Eric Blehm
9780590409438,Walter Dean Myers
9781593078225,Joss Whedon
9781451624458,Lawrence M. Krauss
9780425251195,Julie James 
9780061961083,Adam Jay Epstein 
9781482712957,S.G. Night 
9780312306090,J.G. Ballard
9780425182789,Irene Hunt
9781591846352,Ryan Holiday 
9781449472399,Lang Leav 
9781771642484,Peter Wohlleben
9780791716564,F. Paul Wilson 
9781844280131,Mo Willems
9780141312620,Patricia A. McKillip
9780143035077,Jan Karon
9780764206221,Tamera Alexander 
9780141326108,Kevin Brooks
9781442403734,Deb Caletti 
9780689852817,Jennifer L. Holm 
9780843952018,Brian Keene 
9780141317847,Cathy Cassidy 
9780316198684,Colleen Clayton 
9781406318159,Zoë Marriott 
9780451466990,Juliet Marillier 
9780451464804,Juliet Marillier 
9780425252864,Adam Makos 
9780307377043,Joseph O'Neill
9780684832401,Ernest Becker
9780007111343,Laurie R. King 
9780763634810,Zoë Marriott 
9780060530624,John F. Kennedy
9780345466600,Jonathan Kellerman
9780870334337,John W. Trimmer
9780399158377,Lyndsay Faye 
9781594202704,Ted Gup
9780465002399,Timothy Snyder 
9780192839534,Plato
9780743278416,William Kent Krueger 
9781416986430,Sarah Beth Durst 
9780299206840,Gioconda Belli
9780399252181,Berkeley Breathed
9780752849409,Marianne Fredriksson
9780440993711,Todd Strasser 
9780385507776,Hampton Sides
9780525428183,John Corey Whaley
9780982332207,John W. Campbell Jr.
9780385543910,E.L. James 
9781857984989,Harry Harrison
9781503951822,Rhys Bowen 
9781597800747,Iain M. Banks
9780446695701,Carl Hiaasen 
9780312988883,Julia Spencer-Fleming 
9781416532866,Melissa Mayhue 
9780345354914,Piers Anthony
9780446618489,Elizabeth Hoyt 
9780689815287,Eugene Trivizas
9780545298414,Peter Lerangis
9780758290427,Sylvia Day 
9780061122804,Elizabeth Scott 
9780064400244,Jennie D. Lindquist
9780312546342,David Wong 
9780385746786,Meg Rosoff 
9780982104958,Jill Williamson 
9780312421946,David Grossman
9780316222709,A.S. King 
9781612629414,Hajime Isayama 
9781601427328,Lori Benton 
9780451467034,Juliet Marillier 
9780385678155,Isabel Greenberg 
9780385540353,Margaret Atwood 
9781481438254,Jason Reynolds
9781101874936,Hope Jahren 
9780451490827,Helen Hoang 
9780545399302,Bobbie Pyron 
9780749934170,J.D. Robb 
9780800626792,N.T. Wright
9780778324102,Deanna Raybourn 
9780440402701,Richard Peck
9780061740060,Lesley Livingston 
9780345496201,Natsumi Andō 
9780142500378,Sylvia Engdahl 
9780007245918,Freya North 
9781616550547,Gene Luen Yang 
9780786881888,Rand Miller
9780316180993,Kaoru Mori
9780749955915,J.D. Robb 
9780062092991,S.J. Kincaid 
9780345533630,Kevin Hearne 
9780545156646,Christopher Paul Curtis
9780671578299,Lois McMaster Bujold 
9780062311078,Greg Iles 
9780062194343,Caroline Carlson 
9780753818428,Graham Joyce
9781613772270,Joe Hill 
9781250221704,Marie Lu 
9781556614439,Lynn Austin 
9780345441775,Michael Patrick MacDonald 
9780399226717,Patricia Polacco
9780882405131,Sam Keith
9781401215811,Brian Azzarello
9780425179673,Alice Hoffman 
9780765302571,Morgan Llywelyn
9780312876623,Orson Scott Card
9780373772247,Kristan Higgins 
9780867199031,Hergé
9780671001704,Jude Deveraux
9780399255373,Drew Daywalt 
9780385733144,Louis Sachar 
9780140094602,Blanche Wiesen Cook
9780983774044,Jaye L. Knight 
9781780747552,Eugene Vodolazkin
9780316300339,M.R. Carey 
9781419710209,Cece Bell 
9780062265425,Dan Harris 
9780312873110,Jonathan Carroll
9780743284554,Francis Fukuyama
9780618711666,Amitav Ghosh
9780345500731,Julie Garwood 
9780800733032,Steven James 
9780312377021,Louise Penny 
9780283985829,Patricia A. McKillip
9780763619619,Peter H. Reynolds
9780425256046,Meljean Brook
9780312360191,Sandra Dallas
9780385617031,Theresa Breslin
9780151011827,Karin Fossum
9780689714337,Elizabeth Coatsworth
9781410401816,Laura Leone
9781409102519,Julia Gregson 
9780375727481,Barry Lopez 
9781452114231,Elizabeth May 
9780375713873,V.S. Naipaul
9780752844299,Kevin Crossley-Holland
9780141020525,Marina Lewycka
9780765341969,Sara Douglass
9780689829536,Ian Falconer
9780345509888,Patricia Briggs
9780765349071,Kage Baker
9780140007114,Nancy Mitford
9780547330792,Maggie O'Farrell 
9781583226988,Octavia E. Butler
9780140178241,Marc Reisner
9780316120555,James Patterson 
9780552153126,Simon Kernick 
9781602607842,Ronie Kendig 
9780812571028,Jack Whyte 
9780061242427,Angie Sage
9780312949808,Lisa Kleypas 
9780811215046,László Krasznahorkai
9780805090987,Lish McBride 
9780679725442,Pär Lagerkvist
9780316368698,Kate Elliott 
9781473212558,Aliette de Bodard 
9780544281110,Leah Bobet 
9780553419719,Robert Jackson Bennett 
9780091950569,Django Wexler 
9780886825010,Ursula K. Le Guin
9780374300227,Phillip Hoose
9780451478733,Matt Killeen
9780399544682,Aisha Saeed 
9780099269328,Donna Leon
9780545136051,Elizabeth C. Bunce 
9780316011716,Tony Abbott
9780099439844,Douglas Kennedy 
9780679738909,Ernest J. Gaines
9781416911913,Alex Sanchez 
9780451413239,Karen Chance 
9781599901183,Chris Priestley
9781414378411,Susan May Warren 
9780452267947,Joyce Carol Oates
9780571297757,Viv Albertine
9781250166623,Wendy Mass 
9780441505326,Jack Vance
9781843549185,Ali Shaw 
9780060747459,Diana Wynne Jones
9780141009865,Elmore Leonard
9780764201080,Tamera Alexander 
9780800732400,Steven James 
9780140439267,Charles Dickens
9781926973623,Rona Arato
9781937077594,Jon Acuff 
9780618131709,John Barth
9781608190461,Susan Abulhawa 
9780060122997,Thomas Keneally
9780732297053,Gabrielle Tozer 
9781930235328,Tim Powers
9781250019837,Sarah Addison Allen 
9781492649359,Kate Moore 
9781529029581,Toshikazu Kawaguchi
9780373212521,Erin Watt 
9780142407578,Mike Lupica
9780385735070,Martin Wilson 
9780446699532,Michael Connelly 
9780393320183,Ai
9780749932824,Nora Roberts 
9780800732691,Steven James 
9780571212965,Michael Frayn
9781596436367,Mark Siegel 
9780060880415,Frances Hardinge
9780593062173,Steven Erikson 
9781419719035,Corinne Duyvis 
9781401218133,Brian K. Vaughan 
9780764201097,Tamera Alexander 
9781439153024,Gregory Boyle
9780393062038,Michael Cox
9780307700001,Julie Otsuka
9780764210433,Patrick W. Carr 
9780571202409,Seamus Heaney
9780749012564,Susanna Kearsley 
9780316219433,Cat Patrick 
9780345257048,James P. Hogan
9780805092998,Elizabeth Kolbert
9780399590597,Ta-Nehisi Coates
9780399184512,Brit Bennett 
9781559362016,Suzan-Lori Parks
9780307263940,Anne Tyler 
9780316779425,David Sedaris
9781841490236,Orson Scott Card
9780670037735,Jane Harris
9780451221841,Christina Dodd 
9780441011834,Isaac Asimov
9780764204791,Julie Klassen 
9780375703874,Zadie Smith
9780800732707,Steven James 
9780141324821,Morris Gleitzman
9780525951292,Dacre Stoker
9780785165491,Kelly Sue DeConnick 
9781905294763,Lucy Christopher 
9781416571766,David McCullough
9780451464163,Caitlín R. Kiernan
9780810983540,S. Terrell French
9780425256749,Patricia Briggs
9781619638457,Emery Lord 
9780425176085,Arthur Hailey
9780062352934,Joel N. Ross
9780385353793,Anne Rice
9781338157796,Kelly Yang 
9781933372952,Muriel Barbery
9780099415183,Donna Leon
9780698115811,Patricia Polacco
9780140244861,David Lodge
9780061256271,James Lecesne
9780765312808,Cory Doctorow
9780805073874,Elise Broach
9781607062547,Robert Kirkman
9781421527550,Karuho Shiina
9781586420048,Elsa Morante
9780399161124,Tara Sullivan 
9781594204494,Taiye Selasi
9780679734574,Vikram Seth
9780606081696,Barthe DeClements
9780393079890,Bonnie Jo Campbell
9780340997253,David Almond
9780385535151,Daniel H. Wilson 
9780061994968,Chris Rylander 
9780439436564,Garth Nix 
9780689876776,Per Nilsson
9780805089301,Megan Crewe 
9780373778911,Gena Showalter 
9780679749028,Philip Roth
9788122204285,Vishnu Sakharam Khandekar
9780393014617,Stuart Woods
9781408870556,Reni Eddo-Lodge
9780399173592,Carrie Fisher
9780142406014,Jacqueline Woodson 
9780385720236,Ma Jian
9780375424991,Yu Hua
9780786856916,Megan Shull 
9780802120205,G. Willow Wilson 
9780062233363,Sara Shepard 
9780007443505,Janet Edwards 
9781409135197,Diana Gabaldon 
9781609071226,Camron Wright 
9781599908731,Shannon Hale 
9780312423810,Andrew Sean Greer
9780679766520,Steven Millhauser
9780380000838,Roger Zelazny
9780698119741,Nancy Springer 
9780385413725,Thomas L. Friedman
9780152024888,Karen Beaumont
9780446574464,Rachel Simon 
9780142004821,Armand Marie Leroi
9780374105976,Edmund de Waal
9780141329987,Morris Gleitzman
9780452264014,August Wilson
9780670023370,David George Haskell
9780062377012,Sara Pennypacker
9780545522281,Holly Black 
9780785196570,Tom King 
9780735264359,Jonathan Auxier 
9780786891078,Steve Martin 
9780312865788,Candas Jane Dorsey
9780143036616,Ruth Reichl
9780060781088,Michele Jaffe 
9780743484237,Guy Gavriel Kay 
9780140157727,William Gibson
9781250030733,Patrick Lee 
9780316126045,Libba Bray 
9780393351903,Caitlin Doughty
9780345547491,Karin Slaughter 
9780553524062,Jeff Zentner 
9780679737131,David Gates
9780330344128,Donna Leon
9780439510110,Tanuja Desai Hidier 
9780440945154,Lois Duncan
9780340752487,Rosamunde Pilcher
9780440227250,Lois Duncan
9780340933138,Sophie Hannah 
9780446539708,Demetri Martin
9780451166630,Isaac Bashevis Singer
9780553276732,Frederick Forsyth
9780143121558,Katherine Pancol
9780316129282,A.S. King 
9780316154697,David Sedaris
9780143127512,Tana French 
9780140172485,Lillian Faderman 
9780060821807,James K. Morrow
9780195033816,Richard Ellmann
9780375411274,Ben Rice
9780385721813,Julie Otsuka
9780380770137,Lisa Kleypas 
9780743430333,Julie Garwood 
9780061892325,Sharon Creech
9780224097376,Ian McEwan
9780152056575,Deborah Wiles 
9780395869468,Penelope Fitzgerald
9781414333076,Mosab Hassan Yousef
9780375814709,Tamora Pierce 
9780345384201,Maryse Condé
9781442487673,Rachel Renée Russell 
9780062279873,Sophie Jordan 
9780385744256,Jason Segel
9781250031129,Louise Penny 
9781474940665,Sophie Anderson 
9781582433226,Miriam Toews
9780141180373,Gore Vidal
9780802133304,William S. Burroughs
9780575077164,Alastair Reynolds
9780007115860,Arthur C. Clarke
9780385733922,Mark Peter Hughes 
9780062064226,Margot Livesey 
9780763622039,Sonya Hartnett
9780440242734,Paul Levine 
9780380800810,Julia Quinn 
9780786809608,Melissa Kantor 
9780803741713,B.J. Novak 
9780385349581,Robert Harris 
9780099595816,George Saunders
9781608867899,John Allison 
9781582433547,Julia Scheeres 
9780843953985,Stephie Davis
9780812520477,Greg Bear
9780345496577,Peter F. Hamilton 
9780553146967,Rita Mae Brown
9781841497969,Patricia Briggs
9781596913431,Sandy Tolan
9780689840333,Susan Cooper 
9780785729020,W.P. Kinsella
9780452275003,Joyce Carol Oates
9781594865671,Al Gore
9780393244663,Michael Lewis
9781423171034,Amie Kaufman 
9780810943247,Michael Buckley
9780553581850,Teresa Medeiros 
9780763681173,Kate DiCamillo 
9780316125925,Grace Lin 
9780060548261,Mary Stewart
9780312243241,Walker Percy
9780449911938,John Updike
9780670018444,Meg Rosoff 
9780778322948,Mary Alice Monroe 
9780451234346,J.D. Tyler 
9781937475017,Michael J. Sullivan 
9781474601573,David Ebershoff 
9780385376150,Jaleigh Johnson
9781550545258,Richard Van Camp 
9780060093747,Milan Kundera
9780525520221,Maggie O'Farrell 
9780425189030,J.D. Robb 
9780590929837,Barbara Park
9780764227950,Karen Hancock
9780743475488,Linda Howard
9780156306300,Stanisław Lem
9780385520515,Mark Haddon
9780307272706,Gary Taubes 
9780061962660,Anna Godbersen
9780425166307,Sara Tuvel Bernstein
9780842335966,Francine Rivers 
9780373776573,Gena Showalter 
9780385744775,E. Lockhart 
9780062006066,Kai Meyer 
9780718188726,Stephen Fry
9781416553649,Steve Martin 
9780312937669,Matthew Reilly
9780441012435,Patricia A. McKillip
9780385736626,Louis Sachar 
9780385003568,Leon Uris
9780671737764,Robert R. McCammon
9781476785653,Felicia Day 
9780061319839,Stanley Milgram
9780804178747,Lee Child 
9780380721474,David Halberstam
9780807063132,Joanna Russ
9780749934415,J.D. Robb 
9780312932787,Jennifer Crusie 
9780553804812,Dean Koontz 
9780441005833,Robin McKinley
9780316069489,Michael Connelly 
9780062015051,Anne Ursu 
9780743421928,Iain M. Banks
9780440409410,Elizabeth Winthrop 
9780679745570,Truman Capote
9780062219688,Rolf Dobelli
9780764209833,Dani Pettrey 
9781862071117,Gish Jen 
9780743470049,Liz Carlyle
9780425133019,Dana Stabenow 
9780679737094,Norman Rush
9780515137118,Nora Roberts 
9780618854677,Mary Downing Hahn 
9780152057275,Kate Klise
9780373773558,Kristan Higgins 
9780689806988,Sharon M. Draper 
9780060733322,Frank Cottrell Boyce
9780385743587,Brandon Sanderson 
9781476706122,Jason Matthews
9780812994780,Mira Jacob 
9781400077397,Muriel Spark
9780385736763,Ann Brashares
9780141183909,Primo Levi
9780553295276,Sheri S. Tepper
9780451526915,Sinclair Lewis
9780451212160,Catherine Anderson 
9781624110245,Julia Crane 
9781626926035,Kabi Nagata
9780060981181,Ron Hansen
9780399250903,Kristin Levine 
9780399157226,Eleanor Brown 
9780689871238,E.L. Konigsburg
9780316051644,Sam Kean
9781592220052,George R.R. Martin
9780380705634,Caroline Graham
9781760151577,Melinda Salisbury
9780804141291,Margaret Atwood 
9780385733137,KirLarson 
9781894965101,Shaun Tan
9780765313423,Daniel Abraham
9780375758621,Thad Carhart
9780439829120,John Marsden
9780679731368,Julian Barnes
9780375846830,Jarrett J. Krosoczka 
9780140505399,Barbara Cooney
9780982624623,Wiesław Myśliwski
9780060548278,Mary Stewart
9780345418517,Piers Anthony
9780385086011,Theodore Roethke
9781597801430,John Joseph Adams 
9781841493343,Charles Stross 
9781402245749,Marie Force 
9780545240758,Pete Hautman
9780152045708,Adèle Geras
9781594204111,Nate Silver
9780316196994,Anthony Horowitz 
9781452137353,Hervé Tullet
9780545459013,Alan Gratz
9780385541992,Edgar Cantero 
9780525950189,Sarah Strohmeyer 
9780207197161,Thomas Keneally
9781770460607,Kate Beaton
9780743435086,Robert Silverberg
9781416963981,Holly Black 
9781934813324,Cheryl Rainfield 
9780062021274,Eloisa James 
9780451474490,Anne Bishop
9780765326577,Orson Scott Card
9780143039044,Henri Barbusse
9780375724442,Rick Bragg
9780099268703,Mark Kurlansky
9780553563344,Teresa Medeiros 
9780450542886,Stephen King 
9780312357771,Lindsey Davis
9780747569114,Louis Sachar 
9780545418737,Doug TenNapel 
9780374525866,Bernard Malamud
9780375423802,Charles Burns
9780842332361,Tim LaHaye
9780312966775,Ian Rankin 
9780385344340,Lee Child 
9780808553038,Zilpha Keatley Snyder
9780671826581,Larry Niven
9780375703744,Theodore Sturgeon
9780756402518,C.J. Cherryh 
9780752864785,Francis Iles
9781560974321,Joe Sacco
9780425256756,Patricia Briggs
9781451651690,Amanda Lindhout 
9781451661194,Greg Sestero
9780812551600,John Barnes
9780385339476,Karin Slaughter 
9780399162596,Lynda Mullaly Hunt 
9780375705243,Joseph J. Ellis
9780720611199,Cesare Pavese
9781419950506,Lisa Marie Rice 
9780060734572,Susan Elizabeth Phillips 
9780425219768,Pamela Clare 
9780143039693,José Rizal
9780425240496,Jennifer Ashley 
9780385344050,Alan Bradley 
9780224061636,Salman Rushdie
9780312941918,Michael Connelly 
9780345301116,Pauline Réage
9780764228506,Janette Oke
9780764207082,Julie Klassen 
9780156031226,Tony Vigorito 
9780060853907,Naomi Shihab Nye
9780989492508,Natasha Boyd 
9780425246115,Pamela Clare 
9780345490230,Monica McInerney 
9780156002165,Wisława Szymborska
9780141019086,Daniel Silva
9781101935798,David Neilsen 
9780312890728,China Miéville 
9780689830518,Susan Fletcher
9780060542979,Daniel Mendelsohn
9781406308617,Zoë Marriott 
9780425240519,Pamela Clare 
9780670021673,Robin Oliveira
9780452275720,E.L. Doctorow
9780380709243,Beverly Cleary
9780375970511,Carl Hiaasen 
9780812566628,Robert Charles Wilson
9781401308216,George Carlin
9781860491818,Shirley Hazzard
9780618873883,Zoë Ferraris 
9780060910693,Nancy Milford
9780316001922,Stacy Schiff 
9780380728015,Beverly Cleary
9780547054841,Philip Roth
9780399584022,Christina Henry 
9780743410069,Andrew Carroll
9780425193822,Judy Blume 
9780375727139,Ann Packer 
9780316734899,Julie Anne Peters
9781842555743,Sally Gardner
9780385535212,David Rakoff
9780671877446,Lois McMaster Bujold 
9780399247460,Padma Venkatraman 
9780765349156,Emma Bull 
9780064400206,William H. Armstrong
9780231105958,Zhuangzi
9780141000022,Stephen Harrigan 
9780425214497,Alyssa Day 
9780822564430,Cliff McNish 
9780316102865,Jesse Petersen 
9780399157387,John Sandford
9781423190875,Mo Willems
9780374525101,Jamaica Kincaid
9780140345803,William Sleator
9780312426989,Cathleen Schine 
9781585677641,Michael Moorcock
9780380788149,Martha Wells 
9780761452775,Jennifer Roy
9780141306933,Richard Peck
9780812968798,Boris Akunin
9780062290397,Erika Johansen 
9781451626070,Philippa Gregory 
9780060919887,Annie Dillard
9780061054433,Elizabeth Hand
9780434017843,Lauren Groff 
9780316039772,Ian Rankin 
9780375725760,Kent Haruf
9780349114200,David Liss 
9780385522847,Iain Pears
9781442430006,Moira Young 
9781300631750,Shinji Moon 
9781632150776,Brian K. Vaughan 
9780345523471,Terry Brooks 
9780515139709,Laurell K. Hamilton 
9780836211498,Gary Larson
9780399157448,Nora Roberts 
9780060633929,Billy Graham
9781439192818,Richard Dawkins 
9780316081061,Mira Grant
9780385534796,Chris Bohjalian 
9780399251634,Heidi R. Kling 
9780803735521,Franny Billingsley
9780062224071,Neil Gaiman 
9780440236719,Connie Brockway 
9780345484208,Terry Brooks 
9780060958336,Steven Pinker 
9780375719189,Brady Udall
9780805081503,Lynne Jonell 
9780758267634,Cynthia Eden 
9781455551927,Christopher Scotton 
9780062299963,Gordon Korman
9780679772682,Daniel Jonah Goldhagen
9780441019458,Ilona Andrews 
9781550374841,Robert Munsch
9780385014809,Chinua Achebe
9780440215561,Robert Cormier
9780441010165,Patricia A. McKillip
9780299038946,Karin Boye
9780743406178,Marc Levy 
9781439109656,Kelly Gay 
9780545370998,Kat Falls 
9780399247095,Sherri L. Smith 
9781591451877,Emerson Eggerichs
9781449479619,Sarah Andersen 
9781449489786,Sarah Andersen 
9780261102637,J.R.R. Tolkien
9780060920074,Russell Banks
9780064405775,Esther Hautzig
9780312932800,Jennifer Crusie 
9780060758288,Robin Hobb 
9780688159320,Hans Christian Andersen
9780345336897,Carl Sagan
9780764204081,Deeanne Gist 
9780007182466,Michael Morpurgo
9780786888016,Steve Martin 
9780385521314,Patrick Radden Keefe
9780380810956,Neil Gaiman 
9781400077915,Alice Munro
9781599954189,Ted Dekker 
9781595542595,Denise Hunter 
9780060757632,Robin Hobb 
9780671831523,Jack Vance
9780739446980,Tamora Pierce 
9780440122142,Robert B. Parker
9781595144294,Richelle Mead 
9780345381842,Richard North Patterson
9780441002375,Patricia A. McKillip
9780553826098,Richelle Mead 
9780345545831,J. Kenner 
9780060825430,P. Craig Russell 
9780804104548,Paul Theroux
9780679759324,Anita Brookner
9780802137982,Robert Olen Butler 
9780399156588,Daniel Silva
9780756400590,C.J. Cherryh 
9780399246760,Robin McKinley
9780446690447,Michael Connelly 
9780743291569,Naomi Alderman 
9781599900766,Shannon Hale 
9780060134211,Christopher Priest
9780099273776,Alice Munro
9780399155062,Steve López
9781401203146,Brian K. Vaughan 
9780805448887,James L. Rubart 
9781416584087,Stephen King 
9781563520013,Ferrol Sams
9781501194948,J.R. Ward 
9780525478966,Lauren Myracle
9780505523372,Dara Joy
9780345471178,Kristin Hannah 
9780439372947,Blue Balliett
9780333710937,Julia Donaldson
9781594487293,Mohsin Hamid
9780061673641,Gioconda Belli
9780060755805,Jennifer Haigh 
9780425256220,Ilona Andrews 
9780679723288,Maxine Hong Kingston
9780553582895,Dean Koontz 
9780395730973,Katherine Frank 
9780399156878,J.D. Robb 
9781554683178,Paulette Jiles 
9780061230837,Julia Quinn 
9780349409214,J.R. Ward 
9780515127836,Nora Roberts 
9780440228356,Paul Fleischman
9780060798680,Uzodinma Iweala
9780061667534,Pamela Palmer
9780701177935,Rose Tremain
9781594486241,Cathy Marie Buchanan 
9780385534819,Chris Bohjalian 
9781565126299,Hillary Jordan 
9780805070897,Michael Shermer
9780553269819,David Brin 
9780140294569,Jonathan Coe 
9780689856723,John Christopher
9780670021871,Tana French 
9780316166294,Michael Connelly 
9780439700900,Garth Nix 
9780679747048,James Gleick 
9781400064113,Philip G. Zimbardo
9780425204184,J.D. Robb 
9780393311631,Adrienne Rich
9780739377727,Janet Evanovich 
9780752826844,Ian Rankin 
9780752877266,Ian Rankin 
9780425197226,Nora Roberts 
9781455519149,Bo Burnham
9780060775971,Hugh Lofting
9780802736109,Emery Lord 
9780449002476,Gaelen Foley 
9780345507464,Jim Butcher 
9781439133941,Lois McMaster Bujold 
9781599903323,Susanne Dunlap 
9780752868608,Ian Rankin 
9781442359888,Stephen King 
9780749934392,J.D. Robb 
9781416557067,Jeff Guinn
9781901285857,Stefan Zweig
9780446406932,Elizabeth Hoyt 
9780752877136,Ian Rankin 
9780752844053,Ian Rankin 
9780679750543,Edward W. Said
9780345530769,Edward Rutherfurd 
9780553581997,Shana Abe 
9780756408145,Seanan McGuire 
9780345539939,Alan Bradley 
9780380733026,Lynne Rae Perkins
9780553269826,David Brin 
9780380720194,Mark Frost 
9780345343352,Woody Allen
9781444724257,Andrew Miller
9780571144860,Samuel Beckett
9781481424271,Ken Liu 
9781439128244,James Lee Burke
9780385662468,William Bell
9780316039024,Nagaru Tanigawa
9780393349849,Richard Powers
9781982102319,Stephen King 
9780749934361,J.D. Robb 
9780553384826,Elizabeth George 
9780385738910,Maurissa Guibord
9780765311955,Kit Reed
9780679735977,William Styron
9780152632243,Mem Fox
9780060930868,Russell Banks
9780226500621,Norman Maclean
9780330483247,Alan Hollinghurst
9780385528085,Jonathan L. Howard 
9780099389019,Philip Roth
9788420439242,S.E. Hinton 
9780345494368,Monica McCarty 
9781770411210,Kevin J. Anderson 
9780007557905,Jonas Jonasson
9781555972684,Tony Hoagland
9780571070671,Samuel Beckett
9780316608497,Ian Rankin 
9780765329059,Orson Scott Card
9780520206571,Leonard Gardner
9780060599751,Bette Bao Lord
9780743271271,Ivan Doig
9780380804900,Avi
9780425178577,J.D. Robb 
9781416593409,Lisa Lutz 
9780061240416,Matt Ruff 
9780316224581,Ian Rankin 
9780689837180,Avi
9781476797380,Richard Fifield 
9780892725427,Kenneth Roberts
9781400096473,P.D. James
9780786018154,Jonathan Maberry 
9780399159466,Neil Young
9781250186928,Martha Wells 
9780060928360,Louise Erdrich
9781416907350,Nancy Farmer 
9780007489947,J.R.R. Tolkien
9780439023443,Christopher Paul Curtis
9780373240005,Nora Roberts 
9781416532415,Lisa Lutz 
9780679781387,Patrick McGrath
9781933618081,William Hjortsberg
9780062051851,Jules Feiffer
9780099425151,Rose Tremain
9780440227045,Louise Plummer
9781551665740,Linda Howard
9781554531400,Mélanie Watt
9781400075171,Robert Fisk
9780061579066,Rachel Gibson 
9781401245085,Scott Snyder 
9780375724374,Michael Ondaatje
9780375704550,Sebastian Faulks
9780802142108,Stephanie Kallos 
9781439148174,Dyan deNapoli 
9780373240227,Nora Roberts 
9780156002448,James K. Morrow
9780689878367,Marcia Brown
9780062117267,Erin Bowman 
9780142437193,Bruce Chatwin
9780805055801,Suzanne Berne 
9780312312640,Julia Spencer-Fleming 
9780886776619,Mercedes Lackey
9781593070946,Mike Mignola
9780307596901,Claire Messud
9780805098525,April Henry 
9781476794303,Joey Graceffa
9781936305032,Jennifer DeLucy 
9780440917403,Robb White
9780373076314,Nora Roberts 
9780553573305,David Brin 
9780425185469,C.J. Box
9780393320350,Ian Kershaw
9780224079914,Guy Delisle
9780156030809,Young-Ha Kim
9780679749516,David Malouf
9780140322682,Kit Pearson
9780060088743,James Shapiro
9780684852683,Andreï Makine
9780977089239,Andrew Demcak 
9780099464563,Sherman Alexie
9780449911723,Anne Tyler 
9780505526014,Rowena Beaumont Cherry
9780452277809,Sébastien Japrisot
9780006481713,Kenneth Oppel 
9780811210805,Antonio Tabucchi
9780689712579,Daniel Pinkwater
9780803732476,Jody Gehrman 
9781414324326,Jennifer Erin Valent 
9780842337915,Randy Alcorn 
9780758204318,Lori Foster 
9780316049344,Jesse Bullington 
9780380791415,Beatrice Sparks
9780312267438,Lewis Shiner
9780140071412,Dalene Matthee
9780978340513,Mary-Ann Kirkby
9780006395683,Arthur Slade 
9781432752484,Graham Parke 
9780060563752,Faye Kellerman
9780307268334,Richard Bausch 
9781932425130,Douglas Evans 
9781616637088,Walter E. Mark 
9780571231478,Peter Carey
9781600061240,Tosca Lee 
9780141186979,Primo Levi
9780440227618,Heather Quarles
9781577312338,Kent Nerburn 
9780786816415,Carol Plum-Ucci
9780062507358,Mary Mackey 
9780615475448,P.H.C. Marchesi 
9780446531382,Dean Koontz 
9780986790003,Lorii Myers 
9781416543077,Geneen Roth 
9780805088755,Roger Smith 
9780765311078,Robert J. Sawyer 
9781592983957,Roma Calatayud-Stocks 
9780312242886,Mark Merlis
9780771098970,Rohinton Mistry
9780446674164,Kirsten Bakis
9780241950159,Margaux Fragoso
9780007177202,Nicky Singer 
9780553586978,Ellen Kushner 
9780345444264,Kobie Krüger
9780441003617,Patricia A. McKillip
9781606841433,Shawn Thomas Odyssey 
9780099284482,Roddy Doyle
9780689822841,Rachel Field
9780810994812,Antonia Michaelis
9780741409164,Nell Gavin 
9780702232497,Vivienne Cleven
9780151012978,Emma Donoghue 
9781595141996,Robert Paul Weston 
9780385534734,Fabio Geda
9780698118416,Nancy Springer 
9781586421175,Peter Behrens 
9780689839559,James Howe
9780843948509,Richard Laymon
9780765330475,Ralph Peters
9780330458146,Helen Oyeyemi 
9780763634230,Sonya Hartnett
9781565122796,Esmé Raji Codell
9781559360739,Tony Kushner
9780764204975,Lynn Austin 
9781905583140,Robert Shearman
9780692264751,J.C. Lamont 
9781439192986,Brad Thor 
9780140277432,Stuart McLean
9781419701863,Michael Buckley
9780805093292,Rob Lowe
9780571164660,Orhan Pamuk
9781595549631,Rachel Hauck 
9781846683428,Peter Englund
9780451463906,Douglas Hulick 
9780758269270,J.H. Trumble 
9780385746465,Marcus Sedgwick 
9781846144646,David Bellos
9780763658083,Lindsey Barraclough
9781551432106,Shelley Hrdlitschka 
